ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,MKT_CARRIER,windows_tz_org,windows_tz_dest,addition_org,addition_dest,CRS_DEP_TIME_EST,CRS_ARR_TIME_EST,fema_region_org,fema_region_dest
SFO,IAD,2300,646,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,2600,646,9.0,3.0
SFO,IAD,1310,2102,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1610,2102,9.0,3.0
SFO,IAD,1645,43,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1945,43,9.0,3.0
SFO,IAD,930,1736,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1230,1736,9.0,3.0
SFO,IAD,1049,1841,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1349,1841,9.0,3.0
SFO,IAD,730,1519,14771,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1030,1519,9.0,3.0
SAN,IAD,1245,2032,14679,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1545,2032,9.0,3.0
SAN,IAD,2200,530,14679,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,2500,530,9.0,3.0
SAN,IAD,800,1543,14679,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1100,1543,9.0,3.0
PDX,IAD,2330,716,14057,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,2630,716,10.0,3.0
SEA,IAD,1025,1820,14747,12264,AS,Pacific Standard Time,Eastern Standard Time,300,0,1325,1820,10.0,3.0
SEA,IAD,815,1607,14747,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1115,1607,10.0,3.0
SEA,IAD,2330,713,14747,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,2630,713,10.0,3.0
SEA,IAD,1300,2045,14747,12264,UA,Pacific Standard Time,Eastern Standard Time,300,0,1600,2045,10.0,3.0
SEA,IAD,800,1554,14747,12264,DL,Pacific Standard Time,Eastern Standard Time,300,0,1100,1554,10.0,3.0
IND,IAD,1935,2104,12339,12264,UA,US Eastern Standard Time,Eastern Standard Time,0,0,1935,2104,5.0,3.0
IND,IAD,1456,1626,12339,12264,UA,US Eastern Standard Time,Eastern Standard Time,0,0,1456,1626,5.0,3.0
IND,IAD,1950,2119,12339,12264,UA,US Eastern Standard Time,Eastern Standard Time,0,0,1950,2119,5.0,3.0
IND,IAD,550,729,12339,12264,UA,US Eastern Standard Time,Eastern Standard Time,0,0,550,729,5.0,3.0
IND,IAD,1010,1150,12339,12264,UA,US Eastern Standard Time,Eastern Standard Time,0,0,1010,1150,5.0,3.0
SJU,IAD,1356,1650,14843,12264,UA,SA Western Standard Time,Eastern Standard Time,600,0,1956,1650,2.0,3.0
ELM,IAD,1430,1558,11537,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,1430,1558,2.0,3.0
ELM,IAD,610,735,11537,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,610,735,2.0,3.0
ITH,IAD,600,735,12397,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,600,735,2.0,3.0
ITH,IAD,1500,1615,12397,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,1500,1615,2.0,3.0
PBG,IAD,930,1124,14025,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,930,1124,2.0,3.0
PBG,IAD,1630,1824,14025,12264,UA,Eastern Standard Time,Eastern Standard Time,0,0,1630,1824,2.0,3.0
AUS,MCO,1103,1438,10423,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1203,1438,6.0,4.0
AUS,MCO,1300,1635,10423,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1400,1635,6.0,4.0
AUS,MCO,935,1300,10423,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1035,1300,6.0,4.0
AUS,MCO,1725,2050,10423,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1825,2050,6.0,4.0
AUS,MCO,700,1030,10423,13204,B6,Central Standard Time,Eastern Standard Time,100,0,800,1030,6.0,4.0
ORD,MCO,816,1208,13930,13204,F9,Central Standard Time,Eastern Standard Time,100,0,916,1208,5.0,4.0
ORD,MCO,1107,1453,13930,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1207,1453,5.0,4.0
ORD,MCO,1614,2002,13930,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1714,2002,5.0,4.0
ORD,MCO,854,1239,13930,13204,AA,Central Standard Time,Eastern Standard Time,100,0,954,1239,5.0,4.0
ORD,MCO,702,1044,13930,13204,AA,Central Standard Time,Eastern Standard Time,100,0,802,1044,5.0,4.0
ORD,MCO,22,401,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,122,401,5.0,4.0
ORD,MCO,1805,2153,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1905,2153,5.0,4.0
ORD,MCO,615,954,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,715,954,5.0,4.0
ORD,MCO,1208,1550,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1308,1550,5.0,4.0
ORD,MCO,1008,1350,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1108,1350,5.0,4.0
ORD,MCO,1410,1752,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1510,1752,5.0,4.0
ORD,MCO,805,1147,13930,13204,UA,Central Standard Time,Eastern Standard Time,100,0,905,1147,5.0,4.0
ORD,MCO,1100,1443,13930,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1200,1443,5.0,4.0
ORD,MCO,1455,1833,13930,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1555,1833,5.0,4.0
ORD,MCO,1909,2254,13930,13204,AA,Central Standard Time,Eastern Standard Time,100,0,2009,2254,5.0,4.0
MSY,MCO,1730,2015,13495,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1830,2015,6.0,4.0
MSY,MCO,2015,2255,13495,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2115,2255,6.0,4.0
MSY,MCO,600,840,13495,13204,WN,Central Standard Time,Eastern Standard Time,100,0,700,840,6.0,4.0
MSY,MCO,1620,1900,13495,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1720,1900,6.0,4.0
MSY,MCO,900,1140,13495,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1000,1140,6.0,4.0
DSM,MCO,947,1339,11423,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1047,1339,7.0,4.0
SAT,MCO,1818,2155,14683,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1918,2155,6.0,4.0
SAT,MCO,630,955,14683,13204,WN,Central Standard Time,Eastern Standard Time,100,0,730,955,6.0,4.0
SAT,MCO,1845,2210,14683,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1945,2210,6.0,4.0
MKE,MCO,1924,2310,13342,13204,F9,Central Standard Time,Eastern Standard Time,100,0,2024,2310,5.0,4.0
MKE,MCO,1410,1750,13342,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1510,1750,5.0,4.0
MKE,MCO,1755,2135,13342,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1855,2135,5.0,4.0
MKE,MCO,535,930,13342,13204,WN,Central Standard Time,Eastern Standard Time,100,0,635,930,5.0,4.0
MSP,MCO,700,1130,13487,13204,NK,Central Standard Time,Eastern Standard Time,100,0,800,1130,5.0,4.0
MSP,MCO,650,1110,13487,13204,DL,Central Standard Time,Eastern Standard Time,100,0,750,1110,5.0,4.0
MSP,MCO,1300,1710,13487,13204,DL,Central Standard Time,Eastern Standard Time,100,0,1400,1710,5.0,4.0
MSP,MCO,900,1319,13487,13204,DL,Central Standard Time,Eastern Standard Time,100,0,1000,1319,5.0,4.0
MSP,MCO,1810,2229,13487,13204,DL,Central Standard Time,Eastern Standard Time,100,0,1910,2229,5.0,4.0
STL,MCO,1230,1601,15016,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1330,1601,7.0,4.0
STL,MCO,1710,2025,15016,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1810,2025,7.0,4.0
STL,MCO,1330,1645,15016,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1430,1645,7.0,4.0
STL,MCO,810,1130,15016,13204,WN,Central Standard Time,Eastern Standard Time,100,0,910,1130,7.0,4.0
STL,MCO,605,930,15016,13204,WN,Central Standard Time,Eastern Standard Time,100,0,705,930,7.0,4.0
STL,MCO,1920,2235,15016,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2020,2235,7.0,4.0
MCI,MCO,1807,2147,13198,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1907,2147,7.0,4.0
MCI,MCO,1559,1941,13198,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1659,1941,7.0,4.0
MCI,MCO,520,905,13198,13204,WN,Central Standard Time,Eastern Standard Time,100,0,620,905,7.0,4.0
MCI,MCO,1220,1555,13198,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1320,1555,7.0,4.0
MCI,MCO,2100,35,13198,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2200,35,7.0,4.0
BMI,MCO,1147,1519,10685,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1247,1519,5.0,4.0
MEM,MCO,1813,2115,13244,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1913,2115,4.0,4.0
MEM,MCO,610,910,13244,13204,WN,Central Standard Time,Eastern Standard Time,100,0,710,910,4.0,4.0
MEM,MCO,1630,1925,13244,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1730,1925,4.0,4.0
BNA,MCO,800,1054,10693,13204,F9,Central Standard Time,Eastern Standard Time,100,0,900,1054,4.0,4.0
BNA,MCO,1240,1546,10693,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1340,1546,4.0,4.0
BNA,MCO,1615,1905,10693,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1715,1905,4.0,4.0
BNA,MCO,635,930,10693,13204,WN,Central Standard Time,Eastern Standard Time,100,0,735,930,4.0,4.0
BNA,MCO,1210,1500,10693,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1310,1500,4.0,4.0
BNA,MCO,1920,2210,10693,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2020,2210,4.0,4.0
OKC,MCO,1432,1816,13851,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1532,1816,6.0,4.0
IAH,MCO,1209,1531,12266,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1309,1531,6.0,4.0
IAH,MCO,1155,1513,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1255,1513,6.0,4.0
IAH,MCO,1620,1934,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1720,1934,6.0,4.0
IAH,MCO,1430,1750,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1530,1750,6.0,4.0
IAH,MCO,1816,2131,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1916,2131,6.0,4.0
IAH,MCO,730,1045,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,830,1045,6.0,4.0
IAH,MCO,935,1250,12266,13204,UA,Central Standard Time,Eastern Standard Time,100,0,1035,1250,6.0,4.0
IAH,MCO,1610,1931,12266,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1710,1931,6.0,4.0
IAH,MCO,735,1055,12266,13204,NK,Central Standard Time,Eastern Standard Time,100,0,835,1055,6.0,4.0
BHM,MCO,1535,1805,10599,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1635,1805,4.0,4.0
BHM,MCO,725,1000,10599,13204,WN,Central Standard Time,Eastern Standard Time,100,0,825,1000,4.0,4.0
BHM,MCO,2215,45,10599,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2315,45,4.0,4.0
HOU,MCO,515,825,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,615,825,6.0,4.0
HOU,MCO,1740,2050,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1840,2050,6.0,4.0
HOU,MCO,710,1020,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,810,1020,6.0,4.0
HOU,MCO,1110,1425,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1210,1425,6.0,4.0
HOU,MCO,1440,1755,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1540,1755,6.0,4.0
HOU,MCO,2130,40,12191,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2230,40,6.0,4.0
DFW,MCO,755,1135,11298,13204,NK,Central Standard Time,Eastern Standard Time,100,0,855,1135,6.0,4.0
DFW,MCO,1530,1909,11298,13204,NK,Central Standard Time,Eastern Standard Time,100,0,1630,1909,6.0,4.0
DFW,MCO,1600,1931,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1700,1931,6.0,4.0
DFW,MCO,1524,1855,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1624,1855,6.0,4.0
DFW,MCO,1259,1632,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1359,1632,6.0,4.0
DFW,MCO,1002,1331,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1102,1331,6.0,4.0
DFW,MCO,900,1237,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1000,1237,6.0,4.0
DFW,MCO,2359,331,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,2459,331,6.0,4.0
DFW,MCO,2030,2358,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,2130,2358,6.0,4.0
DFW,MCO,710,1044,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,810,1044,6.0,4.0
DFW,MCO,1105,1444,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1205,1444,6.0,4.0
DFW,MCO,1903,2240,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,2003,2240,6.0,4.0
DFW,MCO,1716,2049,11298,13204,AA,Central Standard Time,Eastern Standard Time,100,0,1816,2049,6.0,4.0
MDW,MCO,1545,1920,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1645,1920,5.0,4.0
MDW,MCO,1725,2100,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1825,2100,5.0,4.0
MDW,MCO,730,1105,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,830,1105,5.0,4.0
MDW,MCO,950,1325,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1050,1325,5.0,4.0
MDW,MCO,1840,2210,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1940,2210,5.0,4.0
MDW,MCO,2035,5,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,2135,5,5.0,4.0
MDW,MCO,600,940,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,700,940,5.0,4.0
MDW,MCO,1325,1700,13232,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1425,1700,5.0,4.0
DAL,MCO,605,930,11259,13204,WN,Central Standard Time,Eastern Standard Time,100,0,705,930,6.0,4.0
DAL,MCO,935,1300,11259,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1035,1300,6.0,4.0
DAL,MCO,1150,1515,11259,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1250,1515,6.0,4.0
DAL,MCO,1730,2055,11259,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1830,2055,6.0,4.0
DAL,MCO,1415,1740,11259,13204,WN,Central Standard Time,Eastern Standard Time,100,0,1515,1740,6.0,4.0
GRB,MCO,936,1328,11977,13204,F9,Central Standard Time,Eastern Standard Time,100,0,1036,1328,5.0,4.0
GSP,MCO,1929,2104,11996,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1929,2104,4.0,4.0
JFK,MCO,1935,2232,12478,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1935,2232,2.0,4.0
JFK,MCO,1530,1830,12478,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1530,1830,2.0,4.0
JFK,MCO,1125,1415,12478,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1125,1415,2.0,4.0
JFK,MCO,805,1101,12478,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,805,1101,2.0,4.0
JFK,MCO,1759,2058,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1759,2058,2.0,4.0
JFK,MCO,920,1216,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,920,1216,2.0,4.0
JFK,MCO,1323,1618,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1323,1618,2.0,4.0
JFK,MCO,1621,1917,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1621,1917,2.0,4.0
JFK,MCO,1052,1347,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1052,1347,2.0,4.0
JFK,MCO,1730,2025,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1730,2025,2.0,4.0
JFK,MCO,2203,51,12478,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,2203,51,2.0,4.0
CLE,MCO,1825,2102,11042,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1825,2102,5.0,4.0
CLE,MCO,925,1154,11042,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,925,1154,5.0,4.0
CLE,MCO,810,1043,11042,13204,NK,Eastern Standard Time,Eastern Standard Time,0,0,810,1043,5.0,4.0
CLE,MCO,1115,1345,11042,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,1115,1345,5.0,4.0
LGA,MCO,1050,1402,12953,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1050,1402,2.0,4.0
LGA,MCO,2155,46,12953,13204,NK,Eastern Standard Time,Eastern Standard Time,0,0,2155,46,2.0,4.0
LGA,MCO,805,1058,12953,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,805,1058,2.0,4.0
LGA,MCO,2030,2322,12953,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,2030,2322,2.0,4.0
LGA,MCO,1844,2144,12953,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1844,2144,2.0,4.0
LGA,MCO,1136,1437,12953,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1136,1437,2.0,4.0
LGA,MCO,1529,1827,12953,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1529,1827,2.0,4.0
LGA,MCO,800,1100,12953,13204,AA,Eastern Standard Time,Eastern Standard Time,0,0,800,1100,2.0,4.0
LGA,MCO,948,1251,12953,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,948,1251,2.0,4.0
LGA,MCO,1600,1901,12953,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1600,1901,2.0,4.0
LGA,MCO,600,847,12953,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,600,847,2.0,4.0
ATL,MCO,945,1115,10397,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,945,1115,4.0,4.0
ATL,MCO,1930,2100,10397,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,1930,2100,4.0,4.0
ATL,MCO,620,750,10397,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,620,750,4.0,4.0
ATL,MCO,1525,1655,10397,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,1525,1655,4.0,4.0
ATL,MCO,1713,1844,10397,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1713,1844,4.0,4.0
ATL,MCO,1055,1229,10397,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1055,1229,4.0,4.0
ATL,MCO,2045,2217,10397,13204,NK,Eastern Standard Time,Eastern Standard Time,0,0,2045,2217,4.0,4.0
ATL,MCO,1230,1403,10397,13204,NK,Eastern Standard Time,Eastern Standard Time,0,0,1230,1403,4.0,4.0
ATL,MCO,1722,1854,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1722,1854,4.0,4.0
ATL,MCO,1555,1728,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1555,1728,4.0,4.0
ATL,MCO,2340,105,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,2340,105,4.0,4.0
ATL,MCO,1253,1423,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1253,1423,4.0,4.0
ATL,MCO,1153,1320,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1153,1320,4.0,4.0
ATL,MCO,1629,1801,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1629,1801,4.0,4.0
ATL,MCO,1817,1955,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1817,1955,4.0,4.0
ATL,MCO,2030,2202,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,2030,2202,4.0,4.0
ATL,MCO,2130,2258,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,2130,2258,4.0,4.0
ATL,MCO,1929,2059,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1929,2059,4.0,4.0
ATL,MCO,750,918,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,750,918,4.0,4.0
ATL,MCO,2239,7,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,2239,7,4.0,4.0
ATL,MCO,850,1019,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,850,1019,4.0,4.0
ATL,MCO,949,1127,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,949,1127,4.0,4.0
ATL,MCO,1050,1223,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1050,1223,4.0,4.0
ATL,MCO,1450,1623,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1450,1623,4.0,4.0
ATL,MCO,650,819,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,650,819,4.0,4.0
ATL,MCO,1353,1526,10397,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1353,1526,4.0,4.0
ATL,MCO,1240,1410,10397,13204,B6,Eastern Standard Time,Eastern Standard Time,0,0,1240,1410,4.0,4.0
CVG,MCO,600,821,11193,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,600,821,4.0,4.0
CVG,MCO,1958,2205,11193,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1958,2205,4.0,4.0
CVG,MCO,748,953,11193,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,748,953,4.0,4.0
CVG,MCO,1515,1722,11193,13204,DL,Eastern Standard Time,Eastern Standard Time,0,0,1515,1722,4.0,4.0
CVG,MCO,1625,1835,11193,13204,WN,Eastern Standard Time,Eastern Standard Time,0,0,1625,1835,4.0,4.0
IAD,MCO,900,1123,12264,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,900,1123,3.0,4.0
IAD,MCO,1245,1503,12264,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,1245,1503,3.0,4.0
IAD,MCO,2215,36,12264,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,2215,36,3.0,4.0
IAD,MCO,1750,2009,12264,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,1750,2009,3.0,4.0
IAD,MCO,815,1038,12264,13204,UA,Eastern Standard Time,Eastern Standard Time,0,0,815,1038,3.0,4.0
PHL,MCO,2134,13,14100,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,2134,13,3.0,4.0
PHL,MCO,1622,1906,14100,13204,F9,Eastern Standard Time,Eastern Standard Time,0,0,1622,1906,3.0,4.0
